ab_id,pitcher_id,p_throws,pitch_type,pfx_x,vy0,px,pz,type_confidence
2016118037,453562,R,FF,-5.41,-137.034,0.119,3.618,2.0
2016118037,453562,R,CH,-6.02,-129.696,-2.099,3.549,2.0
2016118037,453562,R,SI,-7.94,-137.851,0.921,2.45,0.912
2016118041,453562,R,FF,-6.82,-136.396,-0.128,1.756,2.0
2016118042,453562,R,SI,-7.04,-137.588,-0.851,3.116,0.773
2016118042,453562,R,FF,-6.52,-138.746,-0.819,3.096,0.526
2016118042,453562,R,CU,5.03,-117.544,-0.366,2.683,2.0
2016118043,453562,R,SI,-9.03,-136.495,-0.266,3.516,0.896
2016118043,453562,R,SL,2.87,-129.287,-0.086,2.721,2.0
2016118043,453562,R,SI,-10.91,-137.619,0.03,3.446,0.906
2016118043,453562,R,CU,4.93,-118.532,-0.134,0.891,2.0
2016118043,453562,R,FF,-5.87,-137.075,-0.343,3.423,2.0
2016118043,453562,R,SL,3.47,-128.114,-0.725,1.49,2.0
2016118043,453562,R,FF,-3.86,-137.495,-0.568,3.185,2.0
2016118047,453562,R,FF,-6.12,-134.676,-0.283,3.064,2.0
2016118047,453562,R,FF,-4.02,-135.443,0.142,2.875,2.0
2016118047,453562,R,FF,-6.68,-136.147,0.757,3.87,2.0
2016118047,453562,R,FF,-7.28,-137.339,-0.254,2.412,2.0
2016118048,453562,R,SL,2.06,-130.246,0.494,3.104,2.0
2016118049,453562,R,FF,-7.26,-137.259,-0.036,2.384,2.0
2016118049,453562,R,CH,-6.66,-132.491,-1.771,2.0,2.0
2016118049,453562,R,FF,-5.87,-137.992,-1.35,2.595,2.0
2016118049,453562,R,SL,2.55,-131.543,1.102,0.182,2.0
2016118049,453562,R,SI,-6.45,-136.95,-1.105,2.716,0.601
2016118053,453562,R,SI,-7.78,-135.307,0.762,2.543,0.889
2016118053,453562,R,SI,-8.58,-136.141,-0.031,4.391,0.843
2016118053,453562,R,CU,4.13,-119.158,0.312,0.65,2.0
2016118053,453562,R,SI,-10.21,-135.493,-0.34,2.675,0.884
2016118054,453562,R,SI,-9.99,-136.232,-0.741,3.287,0.904
2016118054,453562,R,SL,3.28,-130.546,-0.093,2.071,2.0
2016118054,453562,R,CH,-9.95,-129.874,-2.719,3.161,2.0
2016118054,453562,R,CH,-9.58,-129.583,-1.823,1.494,2.0
2016118054,453562,R,FF,-6.42,-137.326,0.287,2.252,2.0
2016118055,453562,R,SL,1.42,-130.06,-0.212,1.946,2.0
2016118055,453562,R,SI,-8.42,-136.131,-1.291,3.167,0.928
2016118055,453562,R,CH,-10.43,-129.979,-1.459,2.899,2.0
2016118055,453562,R,SI,-6.46,-138.093,0.474,1.283,0.643
2016118055,453562,R,SI,-7.98,-135.593,-1.604,4.216,0.868
2016118055,453562,R,SL,4.17,-130.174,-0.314,2.663,2.0
2016118062,453562,R,SI,-7.51,-133.863,0.847,1.987,0.91
2016118062,453562,R,SI,-6.33,-135.691,0.578,1.737,0.947
2016118062,453562,R,SI,-8.59,-136.528,0.961,1.835,0.901
2016118062,453562,R,FF,-3.92,-135.424,0.41,4.528,2.0
2016118062,453562,R,SI,-6.9,-135.833,1.314,2.35,0.885
2016118062,453562,R,SI,-7.44,-134.668,-1.038,2.44,0.898
2016118062,453562,R,FF,-7.35,-137.139,0.907,1.817,2.0
2016118063,453562,R,SI,-8.77,-138.1,-0.594,1.513,0.903
2016118063,453562,R,SI,-9.66,-136.923,0.286,4.303,0.912
2016118063,453562,R,FF,-6.21,-136.483,-1.322,3.807,2.0
2016118063,453562,R,SI,-9.13,-137.246,-0.97,3.136,0.907
2016124634,453562,R,SI,-9.26,-136.269,-0.153,1.721,0.907
2016124634,453562,R,SI,-7.91,-136.828,-0.703,1.799,0.922
2016124634,453562,R,FF,-6.74,-138.365,-1.116,2.344,2.0
2016124634,453562,R,CU,6.91,-119.834,-0.17,1.1,2.0
2016124634,453562,R,CH,-9.47,-129.834,-0.755,1.372,2.0
2016124635,453562,R,FF,-4.92,-137.767,-0.085,3.417,2.0
2016124635,453562,R,FF,-6.85,-137.901,-0.649,3.114,2.0
2016124635,453562,R,CU,7.91,-117.761,-0.049,0.987,2.0
2016124635,453562,R,CH,-8.76,-129.334,-0.412,1.85,2.0
2016124635,453562,R,FF,-5.26,-137.426,-0.056,2.97,2.0
2016124636,453562,R,FF,-5.7,-138.195,-0.89,3.095,2.0
2016124636,453562,R,FF,-6.25,-138.084,0.573,1.333,2.0
2016124636,453562,R,FF,-5.02,-138.298,-0.673,3.422,2.0
2016124636,453562,R,SI,-7.12,-137.932,0.051,1.651,0.839
2016124642,453562,R,FF,-7.42,-134.476,1.093,1.348,2.0
2016124642,453562,R,SI,-6.73,-134.484,-0.102,1.814,0.94
2016124642,453562,R,FF,-5.31,-135.479,-0.016,2.163,2.0
2016124642,453562,R,FF,-5.45,-137.297,-0.277,4.056,2.0
2016124643,453562,R,SI,-7.04,-136.977,0.543,2.507,0.894
2016124643,453562,R,CU,5.9,-119.955,0.222,1.552,2.0
2016124643,453562,R,FF,-0.84,-137.057,0.527,3.189,2.0
2016124643,453562,R,CU,6.96,-120.318,0.887,-1.189,2.0
2016124643,453562,R,FF,-6.2,-137.988,1.34,0.16,2.0
2016124643,453562,R,SI,-7.25,-138.546,-0.435,2.15,0.888
2016124644,453562,R,FF,-4.06,-136.052,-0.538,2.545,2.0
2016124644,453562,R,SL,4.04,-130.848,-0.924,1.654,2.0
2016124644,453562,R,CU,4.22,-119.329,-0.58,2.35,2.0
2016124645,453562,R,SI,-7.7,-136.379,-0.358,1.617,0.917
2016124645,453562,R,SI,-6.46,-137.589,-0.383,3.504,0.526
2016124645,453562,R,SI,-9.12,-137.533,-0.387,0.837,0.898
2016124645,453562,R,FF,-5.28,-138.469,-0.4,4.234,2.0
2016124645,453562,R,SL,3.34,-129.386,0.913,2.794,2.0
2016124645,453562,R,SI,-8.07,-138.264,0.074,1.72,0.901
2016124652,453562,R,FF,-7.47,-134.397,1.391,1.714,2.0
2016124652,453562,R,SI,-8.15,-134.751,-2.051,4.007,2.0
2016124653,453562,R,SI,-9.45,-134.876,-0.301,2.472,0.921
2016124653,453562,R,SI,-6.61,-135.045,-0.82,4.356,0.861
2016124653,453562,R,SI,-8.71,-134.416,0.016,4.266,0.804
2016124653,453562,R,SI,-8.96,-134.763,1.205,2.039,0.907
2016124653,453562,R,SI,-7.97,-136.099,-0.341,2.65,0.928
2016124654,453562,R,SI,-7.53,-137.254,-0.045,2.458,0.928
2016124654,453562,R,FF,-6.17,-137.443,0.048,1.638,2.0
2016124654,453562,R,SI,-7.57,-136.554,-0.442,2.617,0.923
2016124658,453562,R,SI,-8.33,-135.76,-0.217,3.522,0.921
2016124658,453562,R,SI,-6.9,-136.265,0.025,2.509,0.938
2016124658,453562,R,CU,7.3,-120.192,0.274,1.302,2.0
2016124659,453562,R,SI,-8.19,-137.464,1.245,3.197,0.911
2016124659,453562,R,SI,-5.45,-137.091,-1.714,4.008,0.933
2016124659,453562,R,SI,-7.73,-135.813,-1.569,4.581,0.907
2016124659,453562,R,FF,-5.87,-134.65,0.004,2.983,2.0
2016124659,453562,R,SI,-6.29,-132.822,0.17,0.506,2.0
2016124660,453562,R,SI,-7.85,-133.78,-1.63,4.382,0.781
2016124660,453562,R,SI,-8.09,-136.031,-0.16,1.061,0.923
2016124660,453562,R,SL,4.18,-127.64,1.21,4.024,2.0
2016124660,453562,R,SI,-7.3,-136.459,-0.403,2.377,0.918
2016124661,453562,R,SI,-7.5,-136.072,-0.243,1.477,0.915
2016124661,453562,R,SI,-7.68,-137.229,0.26,0.97,0.911
2016124661,453562,R,CU,7.45,-117.463,0.789,-0.204,2.0
2016124661,453562,R,FF,-4.83,-134.855,0.12,2.868,2.0
2016124661,453562,R,SI,-6.55,-135.688,-0.448,3.224,2.0
2016124665,453562,R,SI,-8.78,-135.085,0.559,0.985,0.933
2016124665,453562,R,FF,-5.93,-136.084,-0.229,1.965,2.0
2016124665,453562,R,SL,3.5,-132.466,1.305,1.386,2.0
2016124665,453562,R,FF,-6.05,-136.78,-0.571,2.919,2.0
2016124665,453562,R,FF,-6.28,-137.543,-1.405,3.033,2.0
2016124665,453562,R,SL,5.09,-132.374,0.237,2.587,2.0
2016124666,453562,R,SI,-7.43,-135.51,-1.415,3.782,0.909
2016124666,453562,R,SI,-7.24,-136.271,-0.676,2.257,0.848
2016124666,453562,R,SL,3.01,-129.405,-0.277,2.101,2.0
2016124667,453562,R,SI,-6.17,-134.091,-0.559,2.895,0.929
2016124668,453562,R,FF,-6.65,-136.621,1.416,2.303,2.0
2016124668,453562,R,CU,6.92,-117.273,-0.404,1.657,2.0
2016124668,453562,R,FF,-6.34,-136.643,-0.261,2.609,2.0
2016124668,453562,R,CU,9.27,-119.237,-0.488,2.808,2.0
2016124675,453562,R,SI,-7.22,-135.954,0.691,2.114,0.926
2016124675,453562,R,SI,-7.22,-136.179,0.149,1.999,0.921
2016124676,453562,R,SI,-7.31,-136.077,-0.464,2.658,0.913
2016124677,453562,R,FF,-5.84,-136.389,-0.214,2.176,2.0
2016124677,453562,R,SI,-7.33,-138.319,-0.28,1.576,0.907
2016124677,453562,R,CH,-7.48,-128.23,-2.177,2.016,2.0
2016124677,453562,R,CH,-8.99,-129.156,-0.644,-0.439,2.0
2016124677,453562,R,SL,6.16,-130.249,-0.404,3.025,2.0
2016124677,453562,R,FF,-5.59,-137.864,-0.49,1.384,2.0
2016124683,453562,R,SI,-8.93,-136.2,0.731,1.47,0.912
2016124683,453562,R,SI,-7.58,-136.878,0.135,2.814,0.937
2016124683,453562,R,SI,-6.88,-135.774,-0.097,3.557,0.935
2016124683,453562,R,SI,-6.93,-137.232,0.243,3.17,0.933
2016124684,453562,R,FF,-5.79,-137.532,-0.359,3.345,2.0
2016124684,453562,R,SI,-6.56,-135.777,-0.818,3.686,0.937
2016124684,453562,R,CU,7.38,-119.13,0.735,1.265,2.0
2016124684,453562,R,SI,-6.47,-137.522,-0.318,3.21,0.933
2016124685,453562,R,SI,-7.58,-134.983,-1.32,3.822,0.939
2016124685,453562,R,SL,3.26,-129.721,0.319,0.898,2.0
2016124685,453562,R,SI,-5.9,-137.181,-0.973,2.714,0.831
2016124690,453562,R,SI,-7.76,-133.751,1.35,1.15,0.901
2016124690,453562,R,FF,-7.01,-134.462,0.684,1.757,2.0
2016124690,453562,R,FF,-6.71,-134.5,0.248,4.08,2.0
2016124690,453562,R,FF,-5.48,-133.612,-0.048,2.392,2.0
2016124691,453562,R,SI,-8.04,-136.519,1.281,2.028,0.905
2016124691,453562,R,FF,-7.58,-135.51,0.303,3.176,2.0
2016124691,453562,R,FF,-6.22,-136.562,0.586,1.391,2.0
2016124691,453562,R,SI,-5.3,-134.838,-0.008,1.571,0.949
2016124691,453562,R,FF,-6.76,-136.977,0.468,2.132,2.0
2016124692,453562,R,CU,8.34,-117.681,0.32,1.697,2.0
2016124692,453562,R,FF,-7.71,-136.311,1.809,0.341,2.0
2016124692,453562,R,FF,-5.14,-136.645,-0.559,3.352,2.0
2016124693,453562,R,SI,-7.7,-135.173,-1.501,1.888,0.938
2016124693,453562,R,FF,-5.48,-136.576,-0.159,2.729,2.0
2016131435,453562,R,FF,-6.55,-136.965,0.093,2.633,2.0
2016131435,453562,R,SI,-7.04,-138.31,0.411,2.912,0.917
2016131435,453562,R,SI,-7.75,-140.13,-0.539,3.83,0.902
2016131436,453562,R,SI,-7.72,-139.121,0.2,2.489,0.817
2016131436,453562,R,FF,-7.69,-139.362,0.444,1.924,2.0
2016131436,453562,R,SI,-7.72,-139.82,0.287,2.96,2.0
2016131436,453562,R,CU,4.8,-118.71,0.025,3.277,2.0
2016131437,453562,R,SI,-8.69,-138.099,-0.294,3.792,0.909
2016131437,453562,R,SI,-6.95,-137.025,-0.129,2.535,0.933
2016131437,453562,R,CU,5.28,-119.803,-0.055,1.074,2.0
2016131437,453562,R,FF,-4.09,-140.359,-1.651,3.267,2.0
2016131437,453562,R,SI,-10.34,-139.556,0.322,2.523,0.894
2016131446,453562,R,SI,-7.74,-135.128,0.123,2.255,0.924
2016131446,453562,R,SI,-9.04,-136.573,0.41,1.542,0.901
2016131446,453562,R,SI,-9.7,-135.871,0.269,3.16,0.876
2016131447,453562,R,SI,-7.05,-139.046,0.077,3.511,0.923
2016131447,453562,R,SI,-8.68,-137.718,-0.281,2.528,0.903
2016131447,453562,R,SI,-8.27,-137.775,0.644,2.523,0.919
2016131447,453562,R,SL,1.78,-132.533,1.144,0.599,2.0
2016131447,453562,R,CU,6.66,-119.451,0.151,3.631,2.0
2016131448,453562,R,SI,-7.96,-136.189,-0.286,2.033,0.911
2016131448,453562,R,SI,-9.17,-137.974,1.081,2.031,0.9
2016131448,453562,R,SI,-8.43,-136.044,0.283,3.454,0.908
2016131448,453562,R,CU,6.06,-119.524,1.003,2.255,2.0
2016131448,453562,R,SI,-8.47,-137.814,1.155,2.337,0.903
2016131448,453562,R,SL,2.23,-130.463,0.434,1.22,2.0
2016131449,453562,R,SI,-7.54,-138.335,-0.053,2.088,0.911
2016131449,453562,R,SI,-8.37,-138.916,-0.386,3.308,0.899
2016131449,453562,R,FF,-6.41,-138.301,0.007,2.668,0.813
2016131450,453562,R,SI,-9.61,-139.313,0.025,2.465,0.895
2016131450,453562,R,SI,-8.26,-138.11,0.696,3.329,0.901
2016131450,453562,R,CU,3.64,-119.01,-0.524,2.635,2.0
2016131450,453562,R,SI,-9.66,-138.25,0.961,0.853,0.895
2016131450,453562,R,CU,5.97,-118.954,-0.122,2.215,2.0
2016131450,453562,R,SI,-9.09,-139.881,-0.426,1.678,2.0
2016131459,453562,R,SI,-9.23,-135.567,1.522,1.301,0.893
2016131459,453562,R,SI,-10.28,-134.99,1.056,2.288,0.842
2016131459,453562,R,SI,-9.4,-135.531,1.011,1.794,0.882
2016131459,453562,R,SI,-9.23,-136.439,0.369,1.664,0.903
2016131459,453562,R,SI,-8.95,-136.102,-0.343,1.805,0.902
2016131459,453562,R,SI,-9.65,-135.613,-0.708,3.064,0.848
2016131460,453562,R,FF,-6.07,-138.375,1.024,3.837,2.0
2016131460,453562,R,SI,-9.65,-137.171,-0.047,3.454,0.881
2016131460,453562,R,SI,-8.44,-137.678,-0.549,4.102,0.918
2016131460,453562,R,FF,-5.93,-138.707,-0.188,2.569,2.0
2016131461,453562,R,SI,-7.87,-138.348,-0.272,3.563,0.917
2016131461,453562,R,FF,-7.31,-138.255,-0.292,3.042,2.0
2016131461,453562,R,SI,-10.57,-138.505,0.615,1.259,0.9
2016131461,453562,R,SL,2.27,-133.406,-0.777,2.426,2.0
2016131462,453562,R,CU,4.26,-118.993,0.068,1.188,2.0
2016131462,453562,R,CU,4.31,-118.718,-0.579,1.462,2.0
2016131462,453562,R,CU,3.73,-118.551,-0.185,1.89,2.0
2016131467,453562,R,FF,-7.55,-135.572,0.533,1.829,2.0
2016131467,453562,R,SI,-8.42,-136.95,0.414,3.262,0.904
2016131467,453562,R,CH,-10.12,-127.086,-1.794,3.975,2.0
2016131467,453562,R,CH,-9.84,-127.225,-0.757,2.333,2.0
2016131467,453562,R,SI,-8.9,-136.386,0.518,2.015,0.899
2016131467,453562,R,SI,-7.36,-137.948,0.877,1.644,0.903
2016131467,453562,R,CH,-9.33,-127.568,0.029,3.73,2.0
2016131468,453562,R,SI,-9.76,-137.41,1.05,2.103,0.898
2016131468,453562,R,SI,-7.92,-136.952,0.076,3.212,0.907
2016131469,453562,R,SI,-8.43,-137.873,-0.019,1.376,0.907
2016131469,453562,R,SI,-9.17,-137.583,1.213,1.895,0.898
2016131469,453562,R,SI,-7.61,-138.108,0.136,1.352,0.914
2016131469,453562,R,SI,-9.31,-135.079,0.17,2.792,0.84
2016131469,453562,R,SI,-8.94,-137.158,-0.018,1.509,0.899
2016131470,453562,R,CU,5.65,-116.872,0.371,2.318,2.0
2016131470,453562,R,SI,-8.72,-138.002,0.265,2.281,0.903
2016131470,453562,R,FF,-6.53,-138.531,0.688,1.816,2.0
2016131470,453562,R,SL,2.64,-130.296,0.318,1.118,2.0
2016131470,453562,R,SI,-6.99,-136.736,-1.228,5.487,0.851
2016131470,453562,R,FF,-7.33,-139.237,0.739,2.587,2.0
2016131471,453562,R,CU,6.51,-115.883,-1.51,3.092,2.0
2016131471,453562,R,SI,-7.54,-138.101,0.615,1.965,0.92
2016131471,453562,R,SI,-8.65,-137.432,1.112,1.518,0.898
2016131471,453562,R,CU,6.02,-117.337,0.633,1.617,2.0
2016131471,453562,R,SI,-8.21,-138.19,0.504,0.807,2.0
2016131471,453562,R,SI,-7.59,-136.728,0.846,3.147,0.891
2016131472,453562,R,SI,-9.77,-138.123,-0.346,1.318,0.896
2016131472,453562,R,SI,-8.0,-138.392,-0.054,1.832,0.916
2016131476,453562,R,CH,-8.83,-132.32,-2.468,6.296,2.0
2016131476,453562,R,SI,-7.93,-134.342,-1.367,3.47,0.902
2016131476,453562,R,FF,-5.09,-136.417,-0.337,2.029,2.0
2016131476,453562,R,SI,-7.75,-135.356,-0.82,2.249,0.92
2016131476,453562,R,SL,1.61,-130.87,0.698,2.026,2.0
2016131476,453562,R,SI,-8.82,-136.011,-0.08,1.144,0.908
2016131477,453562,R,FF,-7.56,-134.653,0.288,3.589,2.0
2016131477,453562,R,CU,4.12,-118.125,1.429,-0.525,2.0
2016131477,453562,R,SI,-9.64,-133.893,-0.048,2.68,0.826
2016131478,453562,R,SI,-8.85,-136.791,-0.219,1.707,0.901
2016131478,453562,R,SI,-9.38,-137.535,0.124,3.035,0.893
2016131478,453562,R,SI,-8.59,-135.929,-0.615,2.312,0.904
2016131478,453562,R,SI,-10.0,-134.436,-0.227,2.789,0.732
2016131478,453562,R,CU,6.87,-116.211,-1.019,3.831,2.0
2016131478,453562,R,CH,-8.6,-126.389,-0.441,1.459,2.0
2016131479,453562,R,SI,-8.33,-136.665,0.075,4.077,0.883
2016131479,453562,R,SI,-9.57,-133.804,-0.789,2.28,2.0
2016131484,453562,R,SI,-8.8,-135.643,1.103,1.857,0.907
2016131484,453562,R,SI,-10.71,-135.194,0.659,2.644,0.726
2016131484,453562,R,CU,4.32,-116.97,-0.068,1.862,2.0
2016131485,453562,R,SI,-7.77,-134.49,-0.202,0.482,0.933
2016131485,453562,R,SI,-10.19,-133.878,-1.018,1.53,0.635
2016131486,453562,R,SI,-9.95,-134.955,0.403,0.281,0.901
2016131486,453562,R,SI,-7.15,-132.82,-0.605,3.517,2.0
2016131486,453562,R,SI,-8.86,-135.057,0.343,1.496,0.881
2016137473,453562,R,SI,-9.39,-136.001,0.65,2.287,0.895
2016137473,453562,R,SI,-9.22,-135.923,0.185,2.238,0.901
2016137473,453562,R,SL,1.85,-130.616,0.356,1.172,2.0
2016137474,453562,R,SI,-9.47,-138.567,0.049,1.236,0.889
2016137474,453562,R,SI,-7.47,-136.831,-1.052,2.393,0.618
2016137474,453562,R,SI,-8.26,-137.002,-0.739,0.996,0.913
2016137474,453562,R,SL,3.27,-127.721,-0.156,1.428,2.0
2016137475,453562,R,SI,-8.78,-138.363,-1.222,1.149,0.893
2016137475,453562,R,FF,-7.33,-136.762,-1.243,3.391,0.599
2016137475,453562,R,SI,-9.36,-136.706,-0.246,3.195,0.904
2016137475,453562,R,SI,-9.76,-137.198,-0.062,2.736,0.901
2016137482,453562,R,SI,-9.77,-135.836,-0.007,1.314,0.895
2016137482,453562,R,SI,-9.08,-135.502,0.396,2.514,0.804
2016137482,453562,R,SI,-8.13,-136.148,-0.329,1.981,0.921
2016137483,453562,R,SI,-8.07,-136.627,-0.589,2.341,0.909
2016137484,453562,R,FF,-1.76,-137.323,-0.614,2.083,2.0
2016137484,453562,R,SL,1.58,-131.069,0.655,1.663,2.0
2016137484,453562,R,SI,-8.81,-137.85,-1.869,2.268,0.903
2016137484,453562,R,SL,2.4,-130.806,0.628,2.76,2.0
2016137484,453562,R,FF,-3.33,-136.717,-0.521,3.1,2.0
2016137488,453562,R,SI,-7.36,-135.547,0.204,1.392,0.896
2016137488,453562,R,SI,-7.87,-134.718,0.365,2.119,0.891
2016137488,453562,R,SL,3.22,-129.57,1.028,1.963,2.0
2016137488,453562,R,SI,-9.48,-134.708,-0.144,2.45,2.0
2016137488,453562,R,SI,-10.21,-138.38,0.43,2.003,2.0
2016137489,453562,R,SI,-7.11,-137.311,-0.254,1.883,0.683
2016137489,453562,R,SI,-7.07,-136.267,-0.933,3.901,0.906
2016137489,453562,R,SI,-7.75,-136.811,-0.591,2.719,0.914
2016137490,453562,R,SI,-9.41,-135.309,0.422,1.428,0.881
2016137490,453562,R,SI,-10.12,-132.695,-0.039,1.249,2.0
2016137490,453562,R,FF,-3.74,-134.051,-0.805,3.843,2.0
2016137490,453562,R,SL,-1.38,-133.323,0.276,1.954,2.0
2016137490,453562,R,FF,-1.32,-134.006,0.801,3.153,2.0
2016137491,453562,R,SI,-7.75,-136.129,0.423,1.665,0.916
2016137491,453562,R,SL,1.9,-130.201,-0.096,2.135,2.0
2016137500,453562,R,FF,-7.55,-134.723,0.081,2.327,2.0
2016137501,453562,R,FF,-6.19,-135.082,-0.115,3.314,2.0
2016137501,453562,R,CU,4.58,-119.218,0.309,1.006,2.0
2016137501,453562,R,SI,-9.83,-135.265,0.142,2.516,0.869
2016137502,453562,R,SI,-9.18,-135.381,0.837,1.619,0.903
2016137502,453562,R,SI,-8.96,-135.202,1.357,0.547,0.923
2016137502,453562,R,SI,-9.69,-134.6,-0.131,2.493,0.814
2016137502,453562,R,SI,-7.45,-134.346,0.982,2.2,2.0
2016137502,453562,R,SI,-9.07,-135.907,1.447,1.937,0.896
2016137502,453562,R,FF,-7.22,-136.41,0.953,1.009,2.0
2016137503,453562,R,SL,1.61,-130.66,0.127,1.368,2.0
2016137503,453562,R,SI,-8.25,-136.732,0.69,2.285,0.901
2016137503,453562,R,FF,-3.98,-136.757,-0.224,4.187,2.0
2016137503,453562,R,CU,5.05,-118.352,1.744,-0.442,2.0
2016137503,453562,R,SL,2.19,-130.106,0.862,0.1,2.0
2016137503,453562,R,SI,-7.23,-136.899,-0.354,4.14,0.917
2016137504,453562,R,SI,-10.04,-135.688,-0.317,1.385,0.899
2016137504,453562,R,SI,-9.84,-136.112,0.425,0.578,0.9
2016137504,453562,R,SI,-7.04,-137.547,-0.487,2.859,0.914
2016137505,453562,R,FF,-7.96,-135.024,0.388,2.963,0.788
2016137505,453562,R,CU,2.09,-117.351,0.296,1.392,2.0
2016137505,453562,R,SI,-7.96,-135.635,-0.37,2.934,0.902
2016137512,453562,R,CH,-10.03,-133.141,-1.763,2.379,2.0
2016137512,453562,R,FF,-5.8,-133.68,0.847,2.084,2.0
2016137512,453562,R,FF,-5.26,-133.746,0.383,2.439,2.0
2016137512,453562,R,SL,2.44,-129.877,1.263,2.197,2.0
2016137512,453562,R,SI,-11.97,-133.458,-0.339,0.578,0.757
2016137513,453562,R,SI,-8.23,-134.375,0.25,2.784,0.846
2016137513,453562,R,SI,-8.68,-135.575,-0.219,2.589,0.913
2016137513,453562,R,SI,-8.58,-135.875,1.524,2.455,0.908
2016137513,453562,R,SL,1.99,-131.229,1.889,0.069,2.0
2016137513,453562,R,SI,-7.83,-135.866,0.367,1.608,0.929
2016137513,453562,R,SI,-8.48,-135.533,-1.163,1.458,0.906
2016137514,453562,R,SI,-11.94,-136.672,-1.829,2.049,0.917
2016137514,453562,R,SI,-10.12,-135.905,0.255,1.574,0.889
2016137514,453562,R,SL,1.27,-131.159,0.371,2.588,2.0
2016137514,453562,R,SL,1.53,-131.8,0.529,1.531,2.0
2016137514,453562,R,SI,-12.36,-136.559,0.782,2.93,0.849
2016137514,453562,R,SI,-11.22,-136.914,-1.324,1.902,0.92
2016137515,453562,R,CU,4.35,-117.737,1.142,1.221,2.0
2016137515,453562,R,CU,6.06,-116.468,-1.55,2.403,2.0
2016137515,453562,R,SI,-10.07,-135.981,-0.838,2.162,0.886
2016137516,453562,R,CU,4.45,-119.817,1.75,-0.027,2.0
2016137516,453562,R,FF,-6.61,-136.405,-0.303,2.063,2.0
2016137516,453562,R,FF,-6.51,-136.359,-0.267,2.67,0.817
2016137521,453562,R,FF,-4.98,-135.498,-0.253,2.229,2.0
2016137522,453562,R,FF,-6.86,-135.846,-0.806,3.947,0.522
2016137522,453562,R,FF,-7.06,-134.847,0.36,2.721,2.0
2016137522,453562,R,SI,-6.87,-135.15,-1.237,2.378,0.869
2016137522,453562,R,CU,4.82,-118.593,0.075,0.736,2.0
2016137522,453562,R,SI,-8.84,-136.15,0.238,1.506,0.912
2016137522,453562,R,SI,-7.92,-135.649,0.071,2.788,0.908
2016137522,453562,R,SI,-10.96,-136.205,0.753,0.554,0.905
2016137523,453562,R,CU,6.8,-115.938,-0.231,3.529,2.0
2016137523,453562,R,SI,-7.95,-136.316,0.092,1.949,0.919
2016137523,453562,R,CU,5.75,-117.931,0.515,1.892,2.0
2016137523,453562,R,FF,-6.81,-136.93,1.072,2.913,2.0
2016137523,453562,R,CU,6.26,-116.299,-0.676,3.197,2.0
2016137524,453562,R,FF,-5.85,-136.735,0.352,1.953,2.0
2016137524,453562,R,FF,-7.51,-134.614,-0.606,1.748,2.0
2016137524,453562,R,SI,-6.93,-136.287,-1.642,2.961,0.906
2016137524,453562,R,SL,3.74,-128.582,0.037,1.419,2.0
2016137525,453562,R,CU,5.28,-115.219,0.227,1.347,2.0
2016137525,453562,R,SL,0.38,-130.031,2.076,1.146,2.0
2016137525,453562,R,SL,2.28,-133.417,1.209,1.105,2.0
2016137525,453562,R,SI,-9.1,-135.95,0.379,2.504,0.863
2016137525,453562,R,SI,-9.38,-135.907,0.052,3.241,0.785
2016137525,453562,R,SI,-9.43,-135.854,0.676,1.341,0.877
2016142195,453562,R,FF,-6.56,-135.803,-0.853,3.847,2.0
2016142195,453562,R,FF,-6.55,-134.815,-0.14,4.438,2.0
2016142195,453562,R,SI,-8.02,-134.473,-0.025,1.406,0.91
2016142195,453562,R,FF,-3.84,-136.284,-0.811,1.924,2.0
2016142195,453562,R,FF,-6.6,-136.254,0.739,2.319,2.0
2016142195,453562,R,FF,-7.49,-136.454,0.36,1.361,2.0
2016142196,453562,R,FF,-6.35,-136.344,0.698,2.233,2.0
2016142196,453562,R,FF,-7.19,-135.49,-0.588,4.247,2.0
2016142196,453562,R,SL,2.4,-133.214,0.873,2.615,2.0
2016142196,453562,R,FF,-6.42,-137.631,1.02,2.051,2.0
2016142196,453562,R,SI,-7.61,-137.766,0.1,2.255,0.916
2016142197,453562,R,CU,5.37,-119.695,0.532,-0.165,2.0
2016142197,453562,R,CU,8.11,-118.411,0.702,2.208,2.0
2016142197,453562,R,SL,4.19,-132.927,0.292,2.148,2.0
2016142197,453562,R,FF,-5.31,-137.514,-1.75,2.509,2.0
2016142197,453562,R,CU,7.91,-118.678,0.053,1.648,2.0
2016142202,453562,R,FF,-6.96,-133.974,-0.561,1.634,2.0
2016142202,453562,R,CU,8.56,-116.939,-1.191,3.116,2.0
2016142202,453562,R,FF,-5.52,-135.791,0.786,2.168,2.0
2016142202,453562,R,SL,4.42,-130.672,0.702,2.19,2.0
2016142203,453562,R,SI,-8.45,-135.707,-1.555,1.234,0.915
2016142203,453562,R,SI,-9.4,-137.072,0.122,1.462,0.901
2016142203,453562,R,FF,-0.26,-137.127,-0.207,3.351,2.0
2016142204,453562,R,FF,-4.77,-136.838,-0.378,4.362,2.0
2016142204,453562,R,SL,3.67,-132.732,0.194,2.357,2.0
2016142204,453562,R,SI,-8.53,-136.83,-0.725,1.835,0.906
2016142211,453562,R,SI,-8.24,-132.938,-0.736,2.915,0.858
2016142212,453562,R,SI,-8.11,-133.508,-1.685,2.932,0.782
2016142212,453562,R,FF,-6.52,-133.738,-0.704,3.59,2.0
